,datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name
1299,7/24/2017,3.84,1.0,2.1,15.0,6.0,0.0,0.0,3.0,2017,7,276,Monday
1300,7/25/2017,6.34,2.35,2.0,14.0,5.0,0.0,6.0,0.1,2017,7,276,Tuesday
1301,7/26/2017,3.33,6.779,3.0,15.0,11.0,1.0,1.0,1.0,2017,7,276,Wednesday
1302,7/27/2017,5.0,0.67,0.0,12.4,8.0,0.0,0.0,1.0,2017,7,276,Thursday
1303,7/28/2017,4.0,5.0,1.1,17.2,10.0,0.0,0.0,3.0,2017,7,276,Friday
1304,7/29/2017,3.0,3.33,2.0,14.15,1.0,0.0,0.0,4.0,2017,7,276,Saturday
1305,7/30/2017,4.125,2.66,2.0,13.0,11.0,0.0,0.0,1.0,2017,7,276,Sunday
1306,7/31/2017,7.34,0.81,2.25,21.0,9.0,0.0,5.0,2.0,2017,7,276,Monday
1307,8/1/2017,7.33,3.33,2.0,15.6,3.0,0.0,1.0,1.0,2017,8,276,Tuesday
1308,8/2/2017,6.0,2.66,1.0,25.0,2.0,0.0,1.0,4.0,2017,8,276,Wednesday
1309,8/3/2017,6.33,0.66,4.0,10.0,8.0,0.0,1.0,3.0,2017,8,276,Thursday
1310,8/4/2017,8.0,4.0,1.0,15.0,11.0,2.0,5.0,2.0,2017,8,276,Friday
1311,8/5/2017,4.66,2.472,2.0,13.312,2.0,0.0,0.0,2.0,2017,8,276,Saturday
1312,8/6/2017,2.0,3.429,1.0,13.0,6.0,0.0,0.0,3.0,2017,8,276,Sunday
1313,8/7/2017,1.0,5.34,3.1,16.0,9.0,2.0,0.0,0.0,2017,8,276,Monday
1314,8/8/2017,6.0,1.703,2.1,11.188,8.0,0.0,0.0,4.2,2017,8,276,Tuesday
1315,8/9/2017,2.33,5.1,3.15,13.0,15.0,0.0,2.0,2.2,2017,8,276,Wednesday
1316,8/10/2017,0.0,3.99,4.0,9.0,19.0,0.0,3.0,1.1,2017,8,276,Thursday
1317,8/11/2017,4.33,1.65,5.1,8.0,6.0,3.0,0.0,0.0,2017,8,276,Friday
1318,8/12/2017,2.69,4.939,2.5,22.6,4.0,0.0,6.0,2.0,2017,8,276,Saturday
1319,8/13/2017,3.66,3.65,2.05,24.0,5.0,0.0,1.0,1.0,2017,8,276,Sunday
1320,8/14/2017,11.34,2.067,4.0,13.0,4.0,0.0,0.0,2.0,2017,8,276,Monday
1321,8/15/2017,2.33,6.703,2.15,35.0,11.0,0.0,2.0,3.0,2017,8,276,Tuesday
1322,8/16/2017,5.33,3.67,1.0,10.45,13.0,0.0,4.0,2.0,2017,8,276,Wednesday
1323,8/17/2017,5.16,1.33,5.0,12.0,8.0,0.0,1.0,1.5,2017,8,276,Thursday
1324,8/18/2017,2.33,3.99,3.0,15.0,4.0,0.0,0.0,3.0,2017,8,276,Friday
1325,8/19/2017,5.0,4.713,3.0,16.0,10.0,0.0,11.0,2.0,2017,8,276,Saturday
1326,8/20/2017,4.33,2.056,6.0,14.4,6.0,0.0,2.0,1.0,2017,8,276,Sunday
1327,8/21/2017,9.33,3.34,2.4,19.0,4.0,0.0,0.0,0.0,2017,8,276,Monday
1328,8/22/2017,6.0,1.34,3.15,22.2,3.0,0.0,0.0,2.0,2017,8,276,Tuesday
1329,8/23/2017,3.33,2.33,2.0,42.0,8.0,0.0,9.0,3.0,2017,8,276,Wednesday
1330,8/24/2017,8.0,9.053,2.0,27.0,13.0,0.0,1.0,3.0,2017,8,276,Thursday
1331,8/25/2017,6.0,3.01,1.0,20.25,17.0,0.0,0.0,1.0,2017,8,276,Friday
1332,8/26/2017,4.99,3.516,1.0,19.0,10.0,0.0,6.0,2.0,2017,8,276,Saturday
1333,8/27/2017,3.0,5.34,1.0,21.3,5.0,2.0,7.0,1.0,2017,8,276,Sunday
1334,8/28/2017,8.0,7.0,5.0,16.0,12.0,0.0,1.0,3.0,2017,8,276,Monday
1335,8/29/2017,7.0,3.066,3.5,17.0,5.0,0.0,11.0,2.1,2017,8,276,Tuesday
1336,8/30/2017,7.67,3.99,3.15,17.0,4.0,3.0,0.0,2.0,2017,8,276,Wednesday
1337,8/31/2017,16.68,3.033,3.05,17.0,4.0,0.0,0.0,1.0,2017,8,276,Thursday
1338,9/1/2017,3.34,3.0,5.0,20.6,8.0,0.0,2.0,0.0,2017,9,276,Friday
1339,9/2/2017,6.34,2.13,6.0,18.4,8.0,0.0,1.0,3.0,2017,9,276,Saturday
1340,9/3/2017,6.83,5.462,2.0,18.4,7.0,0.0,1.0,3.0,2017,9,276,Sunday
1341,9/4/2017,6.5,3.33,6.0,24.0,7.0,0.0,0.0,3.0,2017,9,276,Monday
1342,9/5/2017,6.17,4.02,4.0,19.1,7.0,1.0,2.0,1.3,2017,9,276,Tuesday
1343,9/6/2017,4.33,3.0,5.0,32.0,6.0,0.0,3.0,3.0,2017,9,276,Wednesday
1344,9/7/2017,3.0,1.0,3.2,18.0,2.0,0.0,0.0,2.0,2017,9,276,Thursday
1345,9/8/2017,8.83,7.32,3.1,34.0,8.0,0.0,3.0,4.0,2017,9,276,Friday
1346,9/9/2017,6.0,8.34,2.5,20.0,7.0,0.0,0.0,4.0,2017,9,276,Saturday
1347,9/10/2017,3.34,5.35,1.0,35.6,7.0,0.0,0.0,4.2,2017,9,276,Sunday
1348,9/11/2017,2.0,3.373,2.0,12.0,16.0,0.0,0.0,2.0,2017,9,276,Monday
1349,9/12/2017,1.0,4.35,5.2,18.25,6.0,1.0,1.0,2.2,2017,9,276,Tuesday
1350,9/13/2017,4.0,0.66,2.0,25.0,16.0,0.0,5.0,0.0,2017,9,276,Wednesday
1351,9/14/2017,5.0,5.34,5.0,22.4,6.0,0.0,9.0,5.0,2017,9,276,Thursday
1352,9/15/2017,3.0,3.0,3.0,16.0,12.0,1.0,8.0,3.0,2017,9,276,Friday
1353,9/16/2017,7.0,3.0,3.45,27.3,11.0,0.0,0.0,1.2,2017,9,276,Saturday
1354,9/17/2017,5.0,4.34,4.0,32.0,6.0,1.0,7.0,5.0,2017,9,276,Sunday
1355,9/18/2017,9.0,4.34,1.0,27.0,7.0,0.0,1.0,2.0,2017,9,276,Monday
1356,9/19/2017,3.33,6.033,1.0,43.25,6.0,2.0,6.0,9.0,2017,9,276,Tuesday
1357,9/20/2017,2.0,2.363,0.1,35.45,6.0,0.0,6.0,0.0,2017,9,276,Wednesday
1358,9/21/2017,7.34,3.696,1.0,19.7,8.0,2.0,0.0,1.0,2017,9,276,Thursday
1359,9/22/2017,4.66,2.241,3.0,27.5,2.0,0.0,0.0,3.0,2017,9,276,Friday
1360,9/23/2017,9.99,6.99,3.0,14.45,12.0,2.0,0.0,2.0,2017,9,276,Saturday
1361,9/24/2017,3.66,4.826,2.0,52.4,7.0,1.0,6.0,1.0,2017,9,276,Sunday
1362,9/25/2017,1.0,2.517,1.0,39.2,7.0,3.0,26.0,1.0,2017,9,276,Monday
1363,9/26/2017,2.0,5.67,2.1,38.6,4.0,0.0,6.0,1.0,2017,9,276,Tuesday
1364,9/27/2017,4.0,2.33,3.0,38.0,7.0,3.0,3.0,0.0,2017,9,276,Wednesday
1365,9/28/2017,3.34,2.68,2.5,37.85,3.0,0.0,10.0,0.0,2017,9,276,Thursday
1366,9/29/2017,1.0,5.0,3.0,35.4,8.0,6.0,5.0,1.0,2017,9,276,Friday
1367,9/30/2017,5.33,3.01,3.0,61.9,6.0,0.0,28.0,0.0,2017,9,276,Saturday
1368,10/1/2017,4.0,5.891,3.0,72.1,7.0,1.0,20.0,1.0,2017,10,276,Sunday
1369,10/2/2017,8.33,2.0,3.15,18.0,3.0,1.0,0.0,0.0,2017,10,276,Monday
1370,10/3/2017,0.34,2.1,3.15,57.2,21.0,3.0,5.0,2.0,2017,10,276,Tuesday
1371,10/4/2017,2.0,4.33,4.0,37.0,6.0,0.0,2.0,1.0,2017,10,276,Wednesday
1372,10/5/2017,5.33,3.99,5.0,40.8,5.0,0.0,11.0,2.0,2017,10,276,Thursday
1373,10/6/2017,3.99,4.66,1.0,39.8,7.0,0.0,6.0,2.0,2017,10,276,Friday
1374,10/7/2017,4.0,2.023,2.0,35.25,4.0,0.0,10.0,1.0,2017,10,276,Saturday
1375,10/8/2017,8.67,3.261,5.2,77.1,2.0,0.0,15.0,4.0,2017,10,276,Sunday
1376,10/9/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,276,Monday
1377,10/10/2017,10.0,2.68,2.0,25.0,8.0,0.0,11.0,3.0,2017,10,276,Tuesday
1378,10/11/2017,3.5,1.0,4.6,39.4,2.0,0.0,6.0,2.5,2017,10,276,Wednesday
1379,10/12/2017,4.0,2.393,2.3,41.0,9.0,0.0,1.0,2.0,2017,10,276,Thursday
1380,10/13/2017,5.33,1.396,0.6,38.0,8.0,2.0,3.0,4.0,2017,10,276,Friday
1381,10/14/2017,4.84,3.66,4.0,42.2,9.0,1.0,20.0,0.0,2017,10,276,Saturday
1382,10/15/2017,6.0,6.68,1.0,37.0,5.0,0.0,11.0,2.0,2017,10,276,Sunday
1383,10/16/2017,2.33,0.67,0.0,45.1,9.0,0.0,2.0,2.0,2017,10,276,Monday
1384,10/17/2017,3.34,1.67,6.0,26.2,9.0,2.0,6.0,1.0,2017,10,276,Tuesday
1385,10/18/2017,5.34,1.33,1.0,52.85,15.0,0.0,1.0,1.0,2017,10,276,Wednesday
1386,10/19/2017,4.33,5.99,4.7,25.5,8.0,0.0,13.0,0.0,2017,10,276,Thursday
1387,10/20/2017,2.83,4.363,3.0,36.25,15.0,0.0,8.0,0.0,2017,10,276,Friday
1388,10/21/2017,3.33,3.769,3.3,25.2,9.0,3.0,5.0,4.0,2017,10,276,Saturday
1389,10/22/2017,8.0,5.0,5.0,57.8,8.0,0.0,9.0,2.0,2017,10,276,Sunday
1390,10/23/2017,3.33,1.363,2.0,28.6,4.0,0.0,28.0,1.0,2017,10,276,Monday
1391,10/24/2017,2.0,2.0,10.0,65.2,3.0,0.0,10.0,1.0,2017,10,276,Tuesday
1392,10/25/2017,6.34,3.33,5.35,26.9,4.0,0.0,1.0,1.0,2017,10,276,Wednesday
1393,10/26/2017,1.33,1.099,2.0,38.0,9.0,1.0,5.0,2.3,2017,10,276,Thursday
1394,10/27/2017,6.32,2.363,6.0,26.0,14.0,1.0,21.0,2.0,2017,10,276,Friday
1395,10/28/2017,5.0,2.33,4.0,24.1,11.0,0.0,7.0,3.0,2017,10,276,Saturday
1396,10/29/2017,7.66,2.373,1.05,36.0,3.0,0.0,1.0,2.2,2017,10,276,Sunday
1397,10/30/2017,1.5,3.66,2.0,32.8,7.0,0.0,9.0,1.0,2017,10,276,Monday
1398,10/31/2017,4.33,1.363,4.0,38.0,2.0,0.0,0.0,1.0,2017,10,276,Tuesday
1399,11/1/2017,0.67,3.429,2.0,23.0,5.0,0.0,3.0,1.0,2017,11,276,Wednesday
1400,11/2/2017,4.0,2.066,1.55,22.1,5.0,0.0,11.0,3.0,2017,11,276,Thursday
1401,11/3/2017,2.33,7.67,4.4,37.4,10.0,3.0,6.0,1.0,2017,11,276,Friday
1402,11/4/2017,10.34,7.472,6.0,33.0,5.0,0.0,1.0,3.2,2017,11,276,Saturday
1403,11/5/2017,6.33,5.799,1.1,35.45,1.0,0.0,5.0,2.0,2017,11,276,Sunday
1404,11/6/2017,8.34,3.2,2.0,20.2,11.0,3.0,8.0,1.0,2017,11,276,Monday
1405,11/7/2017,0.67,4.0,7.0,20.0,4.0,0.0,0.0,1.5,2017,11,276,Tuesday
1406,11/8/2017,6.0,1.1,2.0,9.2,1.0,0.0,5.0,1.0,2017,11,276,Wednesday
1407,11/9/2017,2.67,3.746,0.0,28.8,2.0,0.0,11.0,1.0,2017,11,276,Thursday
1408,11/10/2017,9.34,6.66,6.2,34.0,9.0,0.0,22.0,2.0,2017,11,276,Friday
1409,11/11/2017,8.5,3.0,4.1,32.0,8.0,0.0,2.0,0.0,2017,11,276,Saturday
1410,11/12/2017,5.0,3.65,6.15,40.0,9.0,0.0,3.0,2.0,2017,11,276,Sunday
1411,11/13/2017,9.33,2.429,4.2,44.2,5.0,0.0,5.0,0.2,2017,11,276,Monday
1412,11/14/2017,3.0,0.859,2.0,6.8,14.0,0.0,19.0,1.0,2017,11,276,Tuesday
1413,11/15/2017,5.33,2.726,7.7,17.0,8.0,3.0,0.0,1.0,2017,11,276,Wednesday
1414,11/16/2017,5.33,2.0,3.0,17.6,3.0,0.0,1.0,1.0,2017,11,276,Thursday
1415,11/17/2017,3.0,4.837,3.0,34.0,5.0,0.0,30.0,2.0,2017,11,276,Friday
1416,11/18/2017,5.33,8.45,2.0,42.5,2.0,0.0,8.0,1.2,2017,11,276,Saturday
1417,11/19/2017,4.0,6.88,1.0,29.0,3.0,0.0,6.0,2.5,2017,11,276,Sunday
1418,11/20/2017,2.34,5.34,2.4,28.8,10.0,0.0,2.0,0.0,2017,11,276,Monday
1419,11/21/2017,13.33,0.68,1.0,22.4,5.0,0.0,2.0,1.0,2017,11,276,Tuesday
1420,11/22/2017,2.0,4.0,1.0,26.1,20.0,0.0,1.0,1.0,2017,11,276,Wednesday
1421,11/23/2017,9.33,5.99,6.0,34.3,14.0,0.0,0.0,3.0,2017,11,276,Thursday
1422,11/24/2017,8.0,3.132,5.0,34.324,5.0,2.0,2.0,0.0,2017,11,276,Friday
1423,11/25/2017,5.33,6.076,4.1,26.5,8.0,0.0,2.0,0.0,2017,11,276,Saturday
1424,11/26/2017,5.66,5.786,1.0,31.2,2.0,1.0,12.0,2.0,2017,11,276,Sunday
1425,11/27/2017,1.34,3.67,6.1,34.825,4.0,0.0,7.0,3.0,2017,11,276,Monday
1426,11/28/2017,5.0,1.34,5.35,40.6,5.0,3.0,8.0,3.0,2017,11,276,Tuesday
1427,11/29/2017,6.34,2.397,4.1,32.6,7.0,0.0,5.0,3.0,2017,11,276,Wednesday
1428,11/30/2017,5.67,1.396,3.0,30.0,2.0,0.0,9.0,3.0,2017,11,276,Thursday
1429,12/1/2017,10.33,7.66,1.0,25.4,3.0,0.0,5.0,2.0,2017,12,276,Friday
1430,12/2/2017,4.33,3.67,5.0,22.0,11.0,0.0,0.0,1.5,2017,12,276,Saturday
1431,12/3/2017,5.33,6.023,3.0,33.4,3.0,0.0,6.0,2.0,2017,12,276,Sunday
1432,12/4/2017,1.0,2.363,4.0,15.6,3.0,0.0,13.0,3.0,2017,12,276,Monday
1433,12/5/2017,3.68,3.165,4.05,17.1,1.0,0.0,6.0,2.0,2017,12,276,Tuesday
1434,12/6/2017,4.0,4.396,2.1,29.2,12.0,0.0,6.0,1.0,2017,12,276,Wednesday
1435,12/7/2017,3.0,2.66,5.45,24.9,8.0,0.0,7.0,1.0,2017,12,276,Thursday
1436,12/8/2017,5.33,2.51,3.5,44.2,5.0,1.0,7.0,2.0,2017,12,276,Friday
1437,12/9/2017,5.0,2.17,5.4,36.6,14.0,0.0,7.0,2.0,2017,12,276,Saturday
1438,12/10/2017,5.0,2.802,5.0,48.0,7.0,0.0,18.0,2.0,2017,12,276,Sunday
1439,12/11/2017,8.0,6.0,5.5,34.4,10.0,0.0,6.0,1.0,2017,12,276,Monday
1440,12/12/2017,1.33,5.066,3.0,44.0,6.0,1.0,12.0,2.0,2017,12,276,Tuesday
1441,12/13/2017,4.0,3.34,2.3,29.0,9.0,0.0,0.0,1.0,2017,12,276,Wednesday
1442,12/14/2017,3.0,3.0,3.0,30.0,5.0,0.0,0.0,3.0,2017,12,276,Thursday
1443,12/15/2017,4.18,5.01,2.5,29.0,6.0,0.0,0.0,1.0,2017,12,276,Friday
1444,12/16/2017,11.0,6.0,3.0,36.6,6.0,1.0,1.0,2.0,2017,12,276,Saturday
1445,12/17/2017,7.0,0.33,5.1,37.0,11.0,0.0,15.0,2.0,2017,12,276,Sunday
1446,12/18/2017,0.66,4.67,6.0,31.6,7.0,0.0,8.0,0.0,2017,12,276,Monday
1447,12/19/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,12,276,Tuesday
1448,12/20/2017,2.0,3.396,3.0,27.2,3.0,0.0,11.0,2.0,2017,12,276,Wednesday
1449,12/21/2017,2.02,2.66,4.0,23.4,5.0,0.0,6.0,0.0,2017,12,276,Thursday
1450,12/22/2017,5.99,2.769,1.5,26.0,13.0,0.0,1.0,1.6,2017,12,276,Friday
1451,12/23/2017,6.0,4.505,6.1,28.3,6.0,0.0,1.0,1.0,2017,12,276,Saturday
1452,12/24/2017,7.66,3.46,2.0,32.2,4.0,0.0,5.0,1.0,2017,12,276,Sunday
1453,12/25/2017,1.0,0.62,4.1,15.53,4.0,0.0,6.0,2.0,2017,12,276,Monday
1454,12/26/2017,2.99,4.67,3.5,56.9,9.0,0.0,9.0,2.0,2017,12,276,Tuesday
1455,12/27/2017,7.0,4.814,5.15,32.7,9.0,0.0,3.0,0.0,2017,12,276,Wednesday
1456,12/28/2017,7.33,3.462,5.1,35.35,12.0,3.0,24.0,1.0,2017,12,276,Thursday
1457,12/29/2017,9.34,2.066,2.5,41.4,17.0,0.0,11.0,2.0,2017,12,276,Friday
1458,12/30/2017,8.68,8.363,4.0,50.0,8.0,0.0,10.0,3.0,2017,12,276,Saturday
1459,12/31/2017,13.83,10.043,5.3,70.2,9.0,0.0,0.0,1.0,2017,12,276,Sunday
1460,1/1/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,276,Monday
1461,1/2/2018,1.0,5.33,2.25,38.0,3.0,0.0,2.0,2.0,2018,1,276,Tuesday
1462,1/3/2018,4.67,2.397,3.0,54.0,4.0,0.0,10.0,3.0,2018,1,276,Wednesday
1463,1/4/2018,6.0,1.099,1.0,39.2,9.0,0.0,1.0,2.0,2018,1,276,Thursday
1464,1/5/2018,12.0,6.825,3.0,26.0,11.0,0.0,21.0,1.0,2018,1,276,Friday
1465,1/6/2018,4.66,1.66,2.2,73.0,4.0,0.0,5.0,8.0,2018,1,276,Saturday
1466,1/7/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,276,Sunday
1467,1/8/2018,2.33,6.53,4.2,29.6,5.0,0.0,0.0,1.0,2018,1,276,Monday
1468,1/9/2018,5.33,2.099,5.0,33.825,9.0,6.0,10.0,1.0,2018,1,276,Tuesday
1469,1/10/2018,9.33,7.406,6.0,44.5,12.0,0.0,6.0,2.0,2018,1,276,Wednesday
1470,1/11/2018,4.0,4.33,5.5,37.6,7.0,0.0,5.0,0.0,2018,1,276,Thursday
1471,1/12/2018,5.66,1.33,3.0,42.0,11.0,0.0,10.0,0.0,2018,1,276,Friday
1472,1/13/2018,3.5,3.495,3.2,32.0,6.0,0.0,8.0,1.0,2018,1,276,Saturday
1473,1/14/2018,4.33,5.155,1.2,36.0,2.0,0.0,5.0,1.0,2018,1,276,Sunday
1474,1/15/2018,6.99,2.0,5.1,26.0,8.0,0.0,15.0,2.0,2018,1,276,Monday
1475,1/16/2018,6.34,2.67,3.0,18.0,2.0,0.0,8.0,0.0,2018,1,276,Tuesday
1476,1/17/2018,6.67,2.85,2.0,30.2,10.0,2.0,41.0,2.0,2018,1,276,Wednesday
1477,1/18/2018,4.33,3.726,4.0,58.4,9.0,0.0,2.0,1.0,2018,1,276,Thursday
1478,1/19/2018,6.33,2.528,3.0,23.4,12.0,0.0,3.0,1.0,2018,1,276,Friday
1479,1/20/2018,2.66,2.32,2.0,38.0,2.0,0.0,5.0,0.0,2018,1,276,Saturday
1480,1/21/2018,3.33,3.53,3.4,32.8,6.0,0.0,1.0,3.5,2018,1,276,Sunday
1481,1/22/2018,6.0,3.396,6.0,29.0,5.0,0.0,6.0,1.0,2018,1,276,Monday
1482,1/23/2018,1.0,1.066,4.6,38.6,4.0,0.0,5.0,1.0,2018,1,276,Tuesday
1483,1/24/2018,7.33,6.67,4.0,32.0,13.0,0.0,4.0,1.0,2018,1,276,Wednesday
1484,1/25/2018,3.66,5.132,4.2,36.8,15.0,0.0,7.0,3.0,2018,1,276,Thursday
1485,1/26/2018,3.0,3.023,0.4,62.2,9.0,0.0,12.0,1.0,2018,1,276,Friday
1486,1/27/2018,3.34,7.33,3.0,52.9,7.0,0.0,3.0,4.0,2018,1,276,Saturday
1487,1/28/2018,1.5,2.35,5.65,55.0,11.0,0.0,10.0,2.0,2018,1,276,Sunday
1488,1/29/2018,2.33,4.363,4.25,47.9,10.0,3.0,4.0,1.0,2018,1,276,Monday
1489,1/30/2018,4.33,3.76,3.0,37.0,11.0,0.0,4.0,3.0,2018,1,276,Tuesday
1490,1/31/2018,0.33,5.076,4.0,30.4,12.0,0.0,6.0,1.0,2018,1,276,Wednesday
1491,2/1/2018,5.34,4.33,6.0,30.5,7.0,0.0,6.0,3.0,2018,2,276,Thursday
1492,2/2/2018,2.33,4.99,4.0,54.6,6.0,0.0,6.0,4.4,2018,2,276,Friday
1493,2/3/2018,4.33,7.13,3.3,67.1,12.0,0.0,5.0,2.0,2018,2,276,Saturday
1494,2/4/2018,7.99,9.066,2.0,50.6,6.0,0.0,3.0,3.0,2018,2,276,Sunday
1495,2/5/2018,7.33,3.066,3.0,53.0,18.0,0.0,6.0,0.66,2018,2,276,Monday
1496,2/6/2018,4.34,1.87,6.85,51.5,8.0,0.0,5.0,1.0,2018,2,276,Tuesday
1497,2/7/2018,4.84,8.132,3.2,44.8,8.0,0.0,23.0,0.0,2018,2,276,Wednesday
1498,2/8/2018,6.33,1.34,3.0,47.0,7.0,0.0,1.25,0.0,2018,2,276,Thursday
1499,2/9/2018,3.0,3.69,4.25,47.0,17.0,0.0,11.0,0.0,2018,2,276,Friday
1500,2/10/2018,10.01,5.231,3.5,60.4,6.0,0.0,15.0,3.0,2018,2,276,Saturday
1501,2/11/2018,6.33,5.396,7.8,63.25,12.0,0.0,10.0,2.0,2018,2,276,Sunday
1502,2/12/2018,8.0,4.769,10.0,36.3,14.0,1.0,1.0,1.0,2018,2,276,Monday
1503,2/13/2018,6.0,8.033,5.0,17.8,10.0,0.0,10.0,3.0,2018,2,276,Tuesday
1504,2/14/2018,1.0,6.33,2.1,50.3,15.0,0.0,14.0,0.0,2018,2,276,Wednesday
1505,2/15/2018,1.5,6.945,0.85,74.6,6.0,0.0,10.0,0.0,2018,2,276,Thursday
1506,2/16/2018,7.68,7.175,1.2,65.162,10.0,0.0,0.0,1.0,2018,2,276,Friday
1507,2/17/2018,1.33,3.64,2.0,50.4,5.0,0.0,9.0,0.0,2018,2,276,Saturday
1508,2/18/2018,6.0,6.726,7.55,44.0,2.0,0.0,4.0,1.0,2018,2,276,Sunday
1509,2/19/2018,1.0,3.34,1.7,27.0,6.0,0.0,12.0,2.0,2018,2,276,Monday
1510,2/20/2018,4.18,2.286,4.2,30.2,6.0,0.0,2.0,3.0,2018,2,276,Tuesday
1511,2/21/2018,1.34,7.01,9.5,27.4,5.0,0.0,6.0,1.0,2018,2,276,Wednesday
1512,2/22/2018,5.0,6.33,3.15,30.0,6.0,0.0,20.0,0.0,2018,2,276,Thursday
1513,2/23/2018,5.83,2.979,1.0,34.2,6.0,0.0,12.0,0.0,2018,2,276,Friday
1514,2/24/2018,8.0,5.68,7.0,43.5,10.0,0.0,8.0,3.0,2018,2,276,Saturday
1515,2/25/2018,4.0,1.68,2.0,36.8,10.0,0.0,10.0,2.0,2018,2,276,Sunday
1516,2/26/2018,1.0,0.66,2.0,46.6,9.0,0.0,7.0,1.0,2018,2,276,Monday
1517,2/27/2018,3.33,2.65,3.4,26.7,20.0,9.0,8.0,1.0,2018,2,276,Tuesday
1518,2/28/2018,1.0,2.33,5.1,44.662,21.0,2.0,0.0,1.0,2018,2,276,Wednesday
1519,3/1/2018,1.0,6.033,1.05,26.4,26.0,1.0,12.0,1.0,2018,3,276,Thursday
1520,3/2/2018,4.0,3.0,9.5,38.4,24.0,3.0,17.0,5.5,2018,3,276,Friday
1521,3/3/2018,8.0,2.363,8.15,40.187,12.0,1.0,10.0,4.0,2018,3,276,Saturday
1522,3/4/2018,1.0,3.736,4.0,33.6,3.0,0.0,14.0,1.0,2018,3,276,Sunday
1523,3/5/2018,4.33,5.33,6.1,25.0,6.0,0.0,17.0,1.0,2018,3,276,Monday
1524,3/6/2018,9.5,6.33,5.85,22.2,22.0,8.0,2.0,1.0,2018,3,276,Tuesday
1525,3/7/2018,4.5,1.67,4.0,20.2,31.0,5.0,11.0,1.4,2018,3,276,Wednesday
1526,3/8/2018,1.33,2.769,4.0,25.8,10.0,0.0,0.0,4.0,2018,3,276,Thursday
1527,3/9/2018,6.33,2.18,4.2,41.0,11.0,1.0,10.0,0.0,2018,3,276,Friday
1528,3/10/2018,6.0,4.109,4.0,21.7,11.0,3.0,17.0,6.0,2018,3,276,Saturday
1529,3/11/2018,4.66,7.54,5.6,68.0,0.0,0.0,11.0,3.0,2018,3,276,Sunday
1530,3/12/2018,9.0,4.345,3.0,22.2,9.0,0.0,13.0,8.0,2018,3,276,Monday
1531,3/13/2018,2.0,5.066,5.2,15.2,18.0,0.0,21.0,5.0,2018,3,276,Tuesday
1532,3/14/2018,2.34,2.34,0.0,31.0,14.0,2.0,8.0,4.0,2018,3,276,Wednesday
1533,3/15/2018,3.34,2.132,3.0,23.9,10.0,0.0,10.0,0.0,2018,3,276,Thursday
1534,3/16/2018,3.33,3.066,1.0,29.0,7.0,0.0,2.0,1.0,2018,3,276,Friday
1535,3/17/2018,3.99,1.66,3.15,65.0,11.0,0.0,5.0,4.0,2018,3,276,Saturday
1536,3/18/2018,7.33,2.929,4.3,21.5,8.0,0.0,2.0,2.0,2018,3,276,Sunday
1537,3/19/2018,4.34,1.0,0.0,19.6,11.0,2.0,18.0,1.0,2018,3,276,Monday
1538,3/20/2018,2.67,3.67,9.0,48.6,7.0,0.0,15.0,5.0,2018,3,276,Tuesday
1539,3/21/2018,2.0,2.0,2.0,27.0,4.0,0.0,9.0,0.0,2018,3,276,Wednesday
1540,3/22/2018,3.0,3.67,1.55,24.6,4.0,0.0,0.0,1.0,2018,3,276,Thursday
1541,3/23/2018,5.0,5.396,5.15,34.0,8.0,0.0,11.0,8.5,2018,3,276,Friday
1542,3/24/2018,7.0,2.34,5.0,40.0,7.0,1.0,2.0,0.0,2018,3,276,Saturday
1543,3/25/2018,4.0,2.66,3.2,47.312,9.0,0.0,3.0,2.0,2018,3,276,Sunday
1544,3/26/2018,5.0,9.66,0.2,27.6,15.0,4.0,5.0,3.3,2018,3,276,Monday
1545,3/27/2018,4.34,3.33,5.1,28.0,14.0,1.0,5.0,2.0,2018,3,276,Tuesday
1546,3/28/2018,5.5,1.66,1.0,11.924,23.0,2.0,6.0,1.5,2018,3,276,Wednesday
1547,3/29/2018,7.0,2.33,3.0,28.2,5.0,0.0,7.0,3.3,2018,3,276,Thursday
1548,3/30/2018,5.33,4.46,9.0,42.0,33.0,8.0,3.0,2.0,2018,3,276,Friday
1549,3/31/2018,9.0,2.99,2.0,50.0,8.0,0.0,3.0,4.0,2018,3,276,Saturday
1550,4/1/2018,6.83,3.34,0.0,37.0,19.0,1.0,22.0,5.0,2018,4,276,Sunday
1551,4/2/2018,5.66,4.396,6.3,30.0,31.0,0.0,10.0,10.0,2018,4,276,Monday
1552,4/3/2018,1.0,2.529,2.0,38.0,10.0,6.0,5.0,3.5,2018,4,276,Tuesday
1553,4/4/2018,6.01,5.2,3.0,29.0,9.0,0.0,1.0,8.0,2018,4,276,Wednesday
1554,4/5/2018,6.33,3.67,5.4,39.0,16.0,1.0,16.0,3.0,2018,4,276,Thursday
1555,4/6/2018,3.67,3.0,4.2,33.525,13.0,0.0,23.0,5.0,2018,4,276,Friday
1556,4/7/2018,16.18,4.506,2.0,40.0,4.0,0.0,5.0,7.0,2018,4,276,Saturday
